special_offer_id,name,amount,free_tickets_count
2127,bawić się,8.00,0
8939,kierować,8.00,0
3682,dół,8.00,0
4735,dokument,8.00,0
6571,brudny,8.00,0
6891,tarcza,8.00,0
1337,bajka,8.00,0
8762,północny,8.00,0
8220,smak,8.00,0
4633,oko,8.00,0
3108,barwa,8.00,0
3580,r.,8.00,0
1849,wyścig,8.00,0
471,wiosna,8.00,0
3276,siódmy,8.00,0
4663,połowa,8.00,0
2734,nieszczęście,8.00,0
1107,jakby,8.00,0
2409,rzucić,8.00,0
9707,babka,8.00,0
6649,królestwo,8.00,0
3233,list,8.00,0
3763,nagle,8.00,0
4589,żywy,8.00,0
5347,zawód,8.00,0
9043,zgromadzenie,8.00,0
9545,piąty,8.00,0
4390,pięćdziesiąt,8.00,0
6647,gospodarczy,8.00,0
4920,centrum,8.00,0
8931,tyle,8.00,0
3426,potrzebny,8.00,0
537,nadawać,8.00,0
1958,złodziej,8.00,0
748,złodziej,8.00,0
3272,koza,8.00,0
2953,szyja,8.00,0
4361,mieszkać,8.00,0
6551,kwestia,8.00,0
3597,funkcja,8.00,0
197,zespół,8.00,0
2761,Polska,8.00,0
7993,czoło,8.00,0
5369,robić,8.00,0
7229,drewno,8.00,0
7452,szlachetny,8.00,0
5284,rządzić,8.00,0
2936,wiek,8.00,0
8402,muzyk,8.00,0
2945,gość,8.00,0
576,ubogi,8.00,0
8013,potrawa,8.00,0
3881,organizacja,8.00,0
9106,duński,8.00,0
2019,mieć na imię,8.00,0
8564,morski,8.00,0
4818,Niemcy,8.00,0
5740,czwarty,8.00,0
3266,tak,8.00,0
7884,mieć na imię,8.00,0
3001,obecnie,8.00,0
9889,strefa,8.00,0
2144,rana,8.00,0
5995,Hiszpania,8.00,0
2627,błoto,8.00,0
2131,polityczny,8.00,0
8490,pszczoła,8.00,0
691,nieszczęście,8.00,0
3345,mieszkać,8.00,0
5476,okręt,8.00,0
3359,policzek,8.00,0
2446,chłop,8.00,0
6294,zbiornik,8.00,0
532,dusza,8.00,0
7833,częściowo,8.00,0
8294,w.,8.00,0
227,zostać,8.00,0
6869,aktor,8.00,0
505,produkować,8.00,0
3782,oni,8.00,0
8975,lipiec,8.00,0
1168,domowy,8.00,0
2835,stopień,8.00,0
143,artysta,8.00,0
5454,ktoś,8.00,0
2157,wobec,8.00,0
4382,małpa,8.00,0
1318,potrzebować,8.00,0
8345,plan,8.00,0
827,przechodzić,8.00,0
8734,obiekt,8.00,0
4251,ciotka,8.00,0
7599,pacjent,8.00,0
2930,gdzieś,8.00,0
1734,rodowity,8.00,0
421,gwiazdozbiór,8.00,0
2133,zdanie,8.00,0
541,opowiadać,8.00,0
1609,ostatni,8.00,0
9345,ksiądz,8.00,0
5353,ludzie,8.00,0
8843,żona,8.00,0
9883,wybuch,8.00,0
2959,szczęście,8.00,0
4367,język,8.00,0
256,wrzesień,8.00,0
7852,pojemnik,8.00,0
9296,tradycja,8.00,0
5180,około,8.00,0
8400,Morze Śródziemne,8.00,0
1456,obecny,8.00,0
580,zdolny,8.00,0
5202,odpowiedź,8.00,0
9575,pasek,8.00,0
793,lipiec,8.00,0
3742,próba,8.00,0
8911,jeżeli,8.00,0
845,żelazo,8.00,0
8181,żółty,8.00,0
8134,motyl,8.00,0
9301,pierwiastek,8.00,0
4141,lecz,8.00,0
2653,myśl,8.00,0
2810,pamiętać,8.00,0
1613,silnik,8.00,0
7486,pora,8.00,0
8315,głupota,8.00,0
749,duży,8.00,0
7312,pod,8.00,0
8627,tylko,8.00,0
4577,naprawdę,8.00,0
25,godny,8.00,0
9254,ciągnąć,8.00,0
1945,gołąb,8.00,0
3005,8,8.00,0
961,minuskuła,8.00,0
8102,znany,8.00,0
5382,dziwny,8.00,0
86,szósty,8.00,0
7717,jako,8.00,0
9479,brzuch,8.00,0
9443,przedstawiać,8.00,0
9437,matka,8.00,0
8596,starożytny,8.00,0
1741,naukowy,8.00,0
6041,dotyczyć,8.00,0
6449,energia,8.00,0
1360,telewizyjny,8.00,0
3889,miejscowość,8.00,0
1086,przestać,8.00,0
8759,otwór,8.00,0
6836,pokarm,8.00,0
8056,by,8.00,0
9037,telewizyjny,8.00,0
7524,Belgia,8.00,0
9761,i,8.00,0
7103,Ziemia,8.00,0
2678,specjalista,8.00,0
4916,chiński,8.00,0
884,telefon,8.00,0
5244,świat,8.00,0
4111,maszyna,8.00,0
2396,twarz,8.00,0
1489,niechęć,8.00,0
8367,zajmować się,8.00,0
5651,na,8.00,0
4645,ogród,8.00,0
6576,dzielnica,8.00,0
2073,Słowacja,8.00,0
2589,taniec,8.00,0
5275,całość,8.00,0
5695,dawny,8.00,0
2061,sobie,8.00,0
9455,leżeć,8.00,0
6830,niech,8.00,0
2403,czysty,8.00,0
3333,skłonność,8.00,0
6186,wracać,8.00,0
2746,spać,8.00,0
5432,w wyniku,8.00,0
7019,odkryć,8.00,0
1639,Azja,8.00,0
8582,ulegać,8.00,0
9075,mnóstwo,8.00,0
4863,wypowiedź,8.00,0
7285,gość,8.00,0
9924,kalendarz,8.00,0
5501,gardło,8.00,0
5509,okres,8.00,0
1713,charakterystyczny,8.00,0
3853,profesor,8.00,0
7534,piętnaście,8.00,0
1176,trzeci,8.00,0
7095,moneta,8.00,0
4097,Austria,8.00,0
4472,nieprzyjemny,8.00,0
4403,usta,8.00,0
4312,3,8.00,0
485,miejscowość,8.00,0
9150,musieć,8.00,0
8214,finansowy,8.00,0
9233,część,8.00,0
219,rola,8.00,0
1213,prosty,8.00,0
3810,oczekiwać,8.00,0
1548,dolny,8.00,0
2654,deszcz,8.00,0
9266,spać,8.00,0
8130,słuchać,8.00,0
6230,umieszczać,8.00,0
2515,turecki,8.00,0
9139,dawać,8.00,0
5768,wiosna,8.00,0
8919,zwykle,8.00,0
8993,lecieć,8.00,0
8951,żelazo,8.00,0
4899,partia,8.00,0
8556,wykorzystywać,8.00,0
9595,herbata,8.00,0
609,śmierć,8.00,0
4194,zgodnie,8.00,0
4287,uwaga,8.00,0
9560,Boże Narodzenie,8.00,0
916,zapis,8.00,0
4815,zawierać,8.00,0
3896,dotyczyć,8.00,0
3552,herbata,8.00,0
279,biuro,8.00,0
7928,staw,8.00,0
2948,z powodu,8.00,0
3092,lubić,8.00,0
1786,zysk,8.00,0
6492,gospodarczy,8.00,0
3499,wszystkie,8.00,0
2513,Wielka Brytania,8.00,0
1685,szklanka,8.00,0
7680,japoński,8.00,0
5401,połączenie,8.00,0
8950,broń,8.00,0
1719,stado,8.00,0
4966,postępowanie,8.00,0
8615,uniwersytet,8.00,0
9921,kończyć,8.00,0
2250,hodować,8.00,0
7105,owad,8.00,0
906,rower,8.00,0
1055,rzeczownik,8.00,0
5787,złoto,8.00,0
8196,bieda,8.00,0
7956,robotnik,8.00,0
7935,zobaczyć,8.00,0
2867,oznaczać,8.00,0
4770,wioska,8.00,0
7227,paliwo,8.00,0
2418,wczesny,8.00,0
4876,mówić,8.00,0
4893,natura,8.00,0
3434,Belgia,8.00,0
8642,liczba,8.00,0
6510,punkt,8.00,0
2789,wschód,8.00,0
943,poza,8.00,0
6895,wygrać,8.00,0
2682,1000,8.00,0
60,jeżeli,8.00,0
3567,chcieć,8.00,0
7964,przemysł,8.00,0
9765,Australia,8.00,0
4965,tutaj,8.00,0
5804,pozostać,8.00,0
4545,odzież,8.00,0
4379,stary,8.00,0
4767,zero,8.00,0
5914,kolacja,8.00,0
4628,prosty,8.00,0
9154,element,8.00,0
2033,złożyć,8.00,0
7060,więcej,8.00,0
1471,zgromadzenie,8.00,0
5552,wydawać,8.00,0
6914,wiersz,8.00,0
8599,treść,8.00,0
1829,krótki,8.00,0
8170,powstawać,8.00,0
1821,moment,8.00,0
9930,z,8.00,0
1647,sala,8.00,0
9098,sól,8.00,0
4377,trwały,8.00,0
2361,skóra,8.00,0
1368,spodnie,8.00,0
3640,znany,8.00,0
389,pisarz,8.00,0
6075,wykonywanie,8.00,0
9555,Piotr,8.00,0
7530,różowy,8.00,0
3927,zamykać,8.00,0
2660,częściowo,8.00,0
6469,tarcza,8.00,0
7248,kobiecy,8.00,0
9539,ostry,8.00,0
4148,nawet,8.00,0
385,wysoko,8.00,0
8071,wielkość,8.00,0
9322,zachowywać się,8.00,0
7465,zwykle,8.00,0
1772,opuścić,8.00,0
9786,przygotować,8.00,0
8900,surowy,8.00,0
4415,minister,8.00,0
461,—,8.00,0
4017,dodawać,8.00,0
4887,trudny,8.00,0
3054,lew,8.00,0
7275,milion,8.00,0
36,dopływ,8.00,0
5848,długi,8.00,0
2558,koniec,8.00,0
3171,jeszcze,8.00,0
3199,maszyna,8.00,0
3527,kara,8.00,0
8006,słoneczny,8.00,0
9623,brzuch,8.00,0
9487,owad,8.00,0
8291,medycyna,8.00,0
3152,futro,8.00,0
9597,dziecko,8.00,0
7674,postępowanie,8.00,0
2778,siebie,8.00,0
9621,dzielić,8.00,0
1999,ostatni,8.00,0
9778,państwowy,8.00,0
9297,rzucać,8.00,0
6575,kwiecień,8.00,0
1518,siedzieć,8.00,0
2964,źródło,8.00,0
5507,wnętrze,8.00,0
1996,narodowość,8.00,0
9353,dany,8.00,0
6726,biedny,8.00,0
8914,typowy,8.00,0
8968,jednostka,8.00,0
8103,4,8.00,0
8173,uzyskać,8.00,0
8890,ciotka,8.00,0
5278,pozbawić,8.00,0
329,Turcja,8.00,0
6066,kościół,8.00,0
7264,dorosły,8.00,0
7564,wyglądać,8.00,0
3620,córka,8.00,0
2031,liczba atomowa,8.00,0
5822,przygotowywać,8.00,0
6373,bycie,8.00,0
5043,dłoń,8.00,0
7274,zwolennik,8.00,0
5712,lista,8.00,0
1349,imię,8.00,0
4060,otwór,8.00,0
2461,zaufanie,8.00,0
3432,poziom,8.00,0
2197,tam,8.00,0
7052,zajmować się,8.00,0
3921,stały,8.00,0
3062,szósty,8.00,0
7129,budzić,8.00,0
1135,starać się,8.00,0
3096,czerwiec,8.00,0
1256,obok,8.00,0
1316,otrzymać,8.00,0
5331,towar,8.00,0
222,ziemia,8.00,0
3535,wysiłek,8.00,0
5800,kochać,8.00,0
3856,płeć,8.00,0
2949,firma,8.00,0
2647,kierować,8.00,0
612,trzy,8.00,0
6908,głupota,8.00,0
7841,zamiast,8.00,0
8683,litera,8.00,0
2015,odnosić się,8.00,0
9354,przyczyna,8.00,0
3616,linia,8.00,0
9567,moc,8.00,0
438,zgromadzenie,8.00,0
7561,łóżko,8.00,0
8948,dziewięćdziesiąt,8.00,0
5821,otrzymać,8.00,0
1948,herbata,8.00,0
2341,dno,8.00,0
8560,rok,8.00,0
854,swój,8.00,0
5092,żółty,8.00,0
5714,bogaty,8.00,0
3789,zaraz,8.00,0
804,aktywny,8.00,0
5054,ulica,8.00,0
2684,koło,8.00,0
1800,sylaba,8.00,0
7076,dział,8.00,0
3823,ciemność,8.00,0
6762,korzyść,8.00,0
9459,flaga,8.00,0
5882,początek,8.00,0
5523,bać się,8.00,0
7800,lecz,8.00,0
6303,francuski,8.00,0
8461,3,8.00,0
4177,więzienie,8.00,0
7327,mysz,8.00,0
8807,studia,8.00,0
5194,krok,8.00,0
4470,nadzieja,8.00,0
3576,mierzyć,8.00,0
5455,wyjść,8.00,0
2297,wysokość,8.00,0
5020,instrument,8.00,0
2464,wiatr,8.00,0
8202,-,8.00,0
8612,ukraiński,8.00,0
3516,przechodzić,8.00,0
6676,30,8.00,0
2523,umieć,8.00,0
101,temu,8.00,0
6022,żona,8.00,0
509,te,8.00,0
5934,kura,8.00,0
1448,owca,8.00,0
2256,kobiecy,8.00,0
6123,cecha,8.00,0
42,żołnierz,8.00,0
7256,płakać,8.00,0
2300,niechęć,8.00,0
8888,twarz,8.00,0
7995,kierowca,8.00,0
8874,określać,8.00,0
4976,fotografia,8.00,0
7199,znajdować się,8.00,0
4102,twardy,8.00,0
3601,60,8.00,0
3265,noc,8.00,0
4563,przecież,8.00,0
549,wrogość,8.00,0
5487,oznaczać,8.00,0
2697,brat,8.00,0
2642,budynek,8.00,0
1499,pisarz,8.00,0
7872,plac,8.00,0
4775,jedenaście,8.00,0
3143,ćwiczenie,8.00,0
8397,kieszeń,8.00,0
5140,toponim,8.00,0
3206,naprawdę,8.00,0
6596,specjalista,8.00,0
3427,cichy,8.00,0
968,mowa,8.00,0
2885,zjeść,8.00,0
1512,zniszczyć,8.00,0
1032,znowu,8.00,0
462,ciąża,8.00,0
4328,obywatel,8.00,0
2179,zgodny,8.00,0
5508,dopływ,8.00,0
9095,kult,8.00,0
3669,pierś,8.00,0
3280,akcja,8.00,0
944,wycieczka,8.00,0
7061,Ukraina,8.00,0
7141,lato,8.00,0
4366,Afryka,8.00,0
8108,czy,8.00,0
3924,siódmy,8.00,0
2120,układ,8.00,0
1192,raz,8.00,0
5973,przyjechać,8.00,0
3472,traktować,8.00,0
7594,mieszkanie,8.00,0
9837,chłopiec,8.00,0
715,nie-,8.00,0
7406,zaufanie,8.00,0
5090,powieść,8.00,0
5710,osiem,8.00,0
5328,urząd,8.00,0
958,dlaczego,8.00,0
9399,łąka,8.00,0
1627,tysiąc,8.00,0
9737,Austria,8.00,0
2472,obiad,8.00,0
2927,kolumna,8.00,0
9412,róża,8.00,0
4936,wejście,8.00,0
9552,krowa,8.00,0
9178,pokazywać,8.00,0
7702,kiedyś,8.00,0
1555,reakcja,8.00,0
4937,naj-,8.00,0
9604,mięso,8.00,0
3288,operacja,8.00,0
8813,składać się,8.00,0
2289,Czechy,8.00,0
2219,ptak,8.00,0
5151,strach,8.00,0
5947,słowacki,8.00,0
6744,inny,8.00,0
9237,klucz,8.00,0
9840,ciągle,8.00,0
1879,atmosfera,8.00,0
639,szkoła,7.00,1
4030,ptak,7.00,1
1573,służyć,7.00,1
3981,średni,7.00,1
6618,chłopak,7.00,1
8317,otoczenie,7.00,1
434,przyjemny,7.00,1
9994,informacja,7.00,1
9920,pracować,7.00,1
8084,rzeczownik,7.00,1
1196,metoda,7.00,0
465,pojęcie,7.00,0
64,posiłek,7.00,0
3612,Chiny,7.00,0
2946,trzymać,7.00,0
1867,wypowiedź,7.00,0
8121,tylko,7.00,0
8219,na,7.00,0
8470,wysyłać,7.00,0
5137,podać,7.00,0
7787,wydać,7.00,0
150,należy,7.00,0
5265,czynnik,7.00,0
536,taniec,7.00,0
5500,fala,7.00,0
5520,zadanie,7.00,0
6538,pisarz,7.00,0
4596,ciemność,7.00,0
8337,stado,7.00,0
941,podobny,7.00,0
3805,wywodzić się,7.00,0
6562,przeciw,7.00,0
1635,dziać się,7.00,0
8116,nauczyciel,7.00,0
4441,róg,7.00,0
9987,ziemia,7.00,0
5798,wrażenie,7.00,0
7055,sala,7.00,0
8558,myśleć,7.00,0
1274,mężczyzna,7.00,0
5071,kij,7.00,0
1415,pomieszczenie,7.00,0
9451,wisieć,7.00,0
6143,zwyczaj,7.00,0
9527,one,7.00,0
3639,sylaba,7.00,0
9156,nosić,7.00,0
7871,wywoływać,7.00,0
3118,niebo,7.00,0
7085,południe,7.00,0
4085,ból,7.00,0
6630,kolano,7.00,0
7632,mieszkanie,7.00,0
1246,zakład,7.00,0
7803,wzgórze,7.00,0
8655,tańczyć,7.00,0
8431,kultura,7.00,0
9159,nieść,7.00,0
1504,warzywo,7.00,0
8634,wierny,7.00,0
7030,naród,7.00,0
6520,wzrost,7.00,0
7834,męski,7.00,0
4972,tor,7.00,0
68,postać,7.00,0
7877,obowiązek,7.00,0
9968,wracać,7.00,0
2241,przedstawiać,7.00,0
3267,pierwiastek chemiczny,7.00,0
2695,udział,7.00,0
1672,miecz,7.00,0
1182,istnienie,7.00,0
4029,strój,7.00,0
5567,choć,7.00,0
8590,związek,7.00,0
4399,naród,7.00,0
8289,z powodu,7.00,0
1794,następować,7.00,0
7292,święty,7.00,0
4293,hasło,7.00,0
9128,brać,7.00,0
6053,wolno,7.00,0
6619,kiedyś,7.00,0
2898,niedźwiedź,7.00,0
3255,składnik,7.00,0
342,prawy,7.00,0
2456,państwo,7.00,0
6495,m.in.,7.00,0
7205,artysta,7.00,0
6443,wejście,7.00,0
9424,rzeczywistość,7.00,0
4621,nad,7.00,0
6445,ciecz,7.00,0
2317,gorączka,7.00,0
3774,piętro,7.00,0
1252,bawić się,7.00,0
2271,sierpień,7.00,0
6909,stworzyć,7.00,0
4073,piękny,7.00,0
5355,zwyczaj,7.00,0
6811,polegać,7.00,0
6605,gatunek,7.00,0
2752,ciężar,7.00,0
8017,organizm,7.00,0
4080,literacki,7.00,0
9449,oddawać,7.00,0
8042,zamiar,7.00,0
364,członek,7.00,0
2801,sukces,7.00,0
5354,znaczny,7.00,0
2072,skład,7.00,0
1123,wcześnie,7.00,0
5131,milion,7.00,0
7444,bać się,7.00,0
998,na przykład,7.00,0
7073,szkolny,7.00,0
139,chrześcijaństwo,7.00,0
5599,jakby,7.00,0
5307,pierwiastek chemiczny,7.00,0
2624,zawierać,7.00,0
6926,Australia,7.00,0
311,noga,7.00,0
740,bać się,7.00,0
4839,uczucie,7.00,0
3874,dodawać,7.00,0
4280,język,7.00,0
6826,dlatego,7.00,0
7237,dno,7.00,0
7653,nauczycielka,7.00,0
1453,ludzie,7.00,0
6473,łagodny,7.00,0
5073,wydawać się,7.00,0
7711,czekać,7.00,0
1777,wspólnota,7.00,0
9625,dar,7.00,0
144,obrót,7.00,0
291,spadać,7.00,0
2376,bok,7.00,0
3147,bohater,7.00,0
8912,chrześcijaństwo,7.00,0
9655,łatwy,7.00,0
1285,słaby,7.00,0
1747,być,7.00,0
2851,tytuł,7.00,0
8143,wyspa,7.00,0
5463,pozostać,7.00,0
4764,no,7.00,0
6313,piątek,7.00,0
3076,składnik,7.00,0
8032,latać,7.00,0
1729,niemiecki,7.00,0
3049,pociąg,7.00,0
9162,nadawać,7.00,0
388,dzień,7.00,0
9394,20,7.00,0
2615,czynnik,7.00,0
8609,charakter,7.00,0
1473,oznaczać,7.00,0
5759,głównie,7.00,0
5481,kiedyś,7.00,0
8435,uniwersytet,7.00,0
1704,kolej,7.00,0
5705,słoneczny,7.00,0
109,szlachetny,7.00,0
2343,powiat,7.00,0
6782,niech,7.00,0
3334,królestwo,7.00,0
8814,trzymać,7.00,0
415,wspaniały,7.00,0
2519,dzieło,7.00,0
2188,możliwość,7.00,0
8002,latać,7.00,0
8298,bronić,7.00,0
5376,przeciwnik,7.00,0
9735,rzucać,7.00,0
8966,te,7.00,0
9938,odpowiedź,7.00,0
4824,bronić,7.00,0
9234,żołądek,7.00,0
432,do,7.00,0
4493,ślub,7.00,0
3392,80,7.00,0
8124,tradycyjny,7.00,0
3684,po,7.00,0
2101,przyprawa,7.00,0
810,moralny,7.00,0
8527,głowa,7.00,0
9232,rząd,7.00,0
6681,r.,7.00,0
4027,lecz,7.00,0
7579,rzymski,7.00,0
5129,dowód,7.00,0
6352,zazwyczaj,7.00,0
9699,sól,7.00,0
3978,wybrzeże,7.00,0
9377,oddawać,7.00,0
8694,niezwykły,7.00,0
8802,prezydent,7.00,0
410,trudność,7.00,0
1153,kierowca,7.00,0
6501,tydzień,7.00,0
7628,płaski,7.00,0
3667,skóra,7.00,0
8632,centralny,7.00,0
8659,nigdy,7.00,0
5652,działanie,7.00,0
840,osiem,7.00,0
2238,rodzinny,7.00,0
5429,piłka,7.00,0
3653,właściwy,7.00,0
5473,wszyscy,7.00,0
9057,umowa,7.00,0
9747,wydawać,7.00,0
1870,zarówno,7.00,0
3694,wykonywać,7.00,0
8607,letni,7.00,0
8476,ogon,7.00,0
3115,muzyka,7.00,0
5664,dzieło,7.00,0
4295,opłata,7.00,0
3382,odbywać się,7.00,0
266,jeśli,7.00,0
6886,kultura,7.00,0
641,malować,7.00,0
1408,zobaczyć,7.00,0
6168,uchodzić,7.00,0
4234,w końcu,7.00,0
8001,pewny,7.00,0
7791,numer,7.00,0
4777,dziwny,7.00,0
9085,wchodzić,7.00,0
669,wyrażenie,7.00,0
1103,pytać,7.00,0
352,hiszpański,7.00,0
6629,prosić,7.00,0
6172,powodować,7.00,0
4226,ksiądz,7.00,0
688,ty,7.00,0
978,nowy,7.00,0
427,naukowy,7.00,0
6163,40,7.00,0
5717,opinia,7.00,0
5041,mistrz,7.00,0
2052,krew,7.00,0
9302,uczeń,7.00,0
7233,symbol,7.00,0
7377,służyć,7.00,0
3380,koszula,7.00,0
8730,ucho,7.00,0
3225,drzewo,7.00,0
7671,rano,7.00,0
8263,znowu,7.00,0
9375,tył,7.00,0
7686,życie,7.00,0
7789,zamiast,7.00,0
3274,Boże Narodzenie,7.00,0
8665,główny,7.00,0
4043,pociąg,7.00,0
2359,pomoc,7.00,0
3687,pływać,7.00,0
5122,on,7.00,0
148,pomóc,7.00,0
7080,szanowny,7.00,0
4173,spotkanie,7.00,0
2103,handlowy,7.00,0
979,dany,7.00,0
51,90,7.00,0
5517,pieśń,7.00,0
3971,tysiąc,7.00,0
9932,budzić,7.00,0
6429,akt,7.00,0
174,energia,7.00,0
1136,prawda,7.00,0
3906,jaki,7.00,0
7566,święty,7.00,0
899,ciemność,7.00,0
1654,jechać,7.00,0
8999,rzeka,7.00,0
1910,państwowy,7.00,0
1963,rachunek,7.00,0
8198,powiedzieć,7.00,0
351,strumień,7.00,0
3968,5,7.00,0
4654,rejon,7.00,0
9561,niż,7.00,0
1132,dziecko,7.00,0
5846,według,7.00,0
8359,zdarzenie,7.00,0
98,hotel,7.00,0
5769,pojedynczy,7.00,0
9179,kto,7.00,0
5624,ten sam,7.00,0
8356,uderzenie,7.00,0
3768,władca,7.00,0
4478,wojsko,7.00,0
3488,zgoda,7.00,0
2308,ocena,7.00,0
3053,ciasto,7.00,0
2877,tłumaczyć,7.00,0
6471,talerz,7.00,0
4270,dobro,7.00,0
6036,znajdować się,7.00,0
9364,pragnąć,7.00,0
3633,dym,7.00,0
2410,bohater,7.00,0
8351,wszystek,7.00,0
9961,mgła,7.00,0
8151,zespół,7.00,0
5117,badać,7.00,0
771,poeta,7.00,0
8231,Wielka Brytania,7.00,0
9115,żółty,7.00,0
2366,ludność,7.00,0
9415,bądź,7.00,0
2677,prędkość,7.00,0
7722,zamiar,7.00,0
6223,śmiech,7.00,0
3819,gardło,7.00,0
8113,łyżka,7.00,0
1936,bieg,7.00,0
1404,telefon,7.00,0
3461,obywatelka,7.00,0
3041,letni,7.00,0
7611,listopad,7.00,0
8910,węgiel,7.00,0
3195,wypadek,7.00,0
4349,złoty,7.00,0
7874,zaraz,7.00,0
635,budowa,7.00,0
4531,produkować,7.00,0
1383,wciąż,7.00,0
5919,temat,7.00,0
5585,(…),7.00,0
5437,kula,7.00,0
2252,właściwość,7.00,0
2586,nauczycielka,7.00,0
2768,gniew,7.00,0
8972,but,7.00,0
4780,zimno,7.00,0
8332,cień,7.00,0
482,następny,7.00,0
4892,tytoń,7.00,0
3730,minister,7.00,0
999,prosić,7.00,0
458,Rumunia,7.00,0
4907,róża,7.00,0
7464,tracić,7.00,0
5734,wrzesień,7.00,0
8502,polegać,7.00,0
4157,informacja,7.00,0
6132,a,7.00,0
4810,otrzymywać,7.00,0
7893,ktoś,7.00,0
3051,opuścić,7.00,0
7931,wokół,7.00,0
1272,niektóry,7.00,0
1823,przychodzić,7.00,0
2181,godność,7.00,0
2388,niemiecki,7.00,0
1856,dzięki,7.00,0
567,sądzić,7.00,0
116,zabić,7.00,0
8446,gardło,7.00,0
7322,wychodzić,7.00,0
5254,dawno,7.00,0
9199,uwaga,7.00,0
419,bogactwo,7.00,0
1336,Ukraina,7.00,0
1645,nawet,7.00,0
5205,powodować,7.00,0
824,okręt,7.00,0
4455,moralny,7.00,0
620,nauka,7.00,0
9590,na,7.00,0
3821,70,7.00,0
7143,rodzinny,7.00,0
303,ta,7.00,0
9664,przychodzić,7.00,0
8588,bułgarski,7.00,0
7079,Holandia,7.00,0
8990,ważny,7.00,0
2303,Australia,7.00,0
8772,rodzic,7.00,0
6969,60,7.00,0
9002,dobry,7.00,0
2280,ich,7.00,0
4368,składnik,7.00,0
9797,azjatycki,7.00,0
1774,przyszłość,7.00,0
3232,park,7.00,0
8135,mi,7.00,0
7830,drugi,7.00,0
3110,restauracja,7.00,0
5760,widoczny,7.00,0
1796,wierzyć,7.00,0
2960,na zewnątrz,7.00,0
8794,granica,7.00,0
2329,wizyta,7.00,0
9073,jedenaście,7.00,0
209,zgadzać się,7.00,0
6277,wypowiedź,7.00,0
5618,kula,7.00,0
3251,ziemia,7.00,0
2370,odpowiedź,7.00,0
6408,głupiec,7.00,0
1071,panować,7.00,0
6159,jedynie,7.00,0
8284,kieszeń,7.00,0
6119,wyjście,7.00,0
5423,zawodnik,7.00,0
7882,zysk,7.00,0
4912,śpiewać,7.00,0
2916,średniowieczny,7.00,0
1619,pora,7.00,0
8132,polityka,7.00,0
4761,pytanie,7.00,0
9841,u,7.00,0
607,wzdłuż,7.00,0
936,studiować,7.00,0
5106,pod,7.00,0
9181,pisanie,7.00,0
5547,róża,7.00,0
1739,literatura,7.00,0
496,królowa,7.00,0
3626,stworzyć,7.00,0
5525,Kraków,7.00,0
6059,plan,7.00,0
2215,firma,7.00,0
5751,choć,7.00,0
6561,byk,7.00,0
6180,związać,7.00,0
8526,skala,7.00,0
7712,róg,7.00,0
6874,Azja,7.00,0
4164,umiejętność,7.00,0
5604,40,7.00,0
5049,wiadomość,7.00,0
258,sądowy,7.00,0
5038,rodzaj,7.00,0
6623,Holandia,7.00,0
3685,szkło,7.00,0
8720,dotyczyć,7.00,0
3728,lud,7.00,0
2327,Ziemia,7.00,0
6998,połowa,7.00,0
2254,tablica,7.00,0
2416,znosić,7.00,0
3451,dlatego,7.00,0
7426,wzór,7.00,0
9783,poduszka,7.00,0
849,doprowadzić,7.00,0
4650,istnienie,7.00,0
6290,stawiać,7.00,0
4798,szczęśliwy,7.00,0
3012,teatr,7.00,0
9186,przyszły,7.00,0
1708,robota,7.00,0
5421,zboże,7.00,0
1554,pomagać,7.00,0
470,górny,7.00,0
1173,Białoruś,7.00,0
370,ani,7.00,0
846,dziewięćdziesiąt,7.00,0
4729,ser,7.00,0
6024,kaczka,7.00,0
1558,ryba,7.00,0
7827,przestrzeń,7.00,0
2448,kawa,7.00,0
7315,pracownik,7.00,0
5206,święty,7.00,0
5819,kawałek,7.00,0
6603,naukowy,7.00,0
2675,zły,7.00,0
5388,wolność,7.00,0
9288,jeździć,7.00,0
901,most,7.00,0
3071,dokonywać,7.00,0
429,tradycyjny,7.00,0
481,wieża,7.00,0
3602,grać,7.00,0
3877,rynek,7.00,0
6114,postawa,7.00,0
8724,niedźwiedź,7.00,0
2869,zazwyczaj,7.00,0
8915,rozmiar,7.00,0
614,świątynia,7.00,0
7115,krzyż,7.00,0
6127,tworzyć,7.00,0
5986,drapieżny,7.00,0
4649,uważać,7.00,0
2545,burza,7.00,0
4153,jechać,7.00,0
2724,itp.,7.00,0
132,potrzebować,7.00,0
9062,jaki,7.00,0
4783,pole,7.00,0
5770,barwa,7.00,0
4006,złoto,7.00,0
6845,między,7.00,0
9576,odpowiedni,7.00,0
4658,skład,7.00,0
8983,sprzęt,7.00,0
3111,wobec,7.00,0
2938,lub,7.00,0
8820,coraz,7.00,0
9638,tarcza,7.00,0
4653,warzywo,7.00,0
77,towarzystwo,7.00,0
1147,powinien,7.00,0
2702,okręt,7.00,0
6765,szkoda,7.00,0
8417,ono,7.00,0
8977,aktywny,7.00,0
6930,jedzenie,7.00,0
3252,zaburzenie,7.00,0
2000,wracać,7.00,0
2413,słodki,7.00,0
9264,wyglądać,7.00,0
3963,rzadki,7.00,0
173,sprawa,7.00,0
333,coraz,7.00,0
7668,wyścig,7.00,0
7235,płaski,7.00,0
7706,obok,7.00,0
2113,szczególnie,7.00,0
2140,kolacja,7.00,0
6486,klasztor,7.00,0
9231,dla,7.00,0
